"size_bytes","price","rating_count_tot","rating_count_ver","user_rating","user_rating_ver","cont_rating","prime_genre","sup_devices.num","ipadSc_urls.num","lang.num"
525569024,0,62,1,4.5,4,"12+","Games",38,5,1
140006400,0,998,155,4,4.5,"9+","Games",37,5,0
185708544,0,0,0,0,0,"4+","Games",38,5,1
32785408,0,0,0,0,0,"4+","Games",37,0,1
106467328,0,168,168,4,4,"4+","Games",43,5,1
221522944,0,6286,291,4.5,4.5,"4+","Games",37,5,1
84971520,2.99,161,56,4.5,4.5,"9+","Games",40,5,1
86029312,0,0,0,0,0,"9+","Games",37,1,1
33005568,0,233,123,5,5,"4+","Games",25,5,10
55690240,0,193,4,5,5,"9+","Entertainment",38,5,3
200863744,2.99,0,0,0,0,"4+","Games",38,5,9
16039936,0.99,3,3,1.5,1.5,"4+","Utilities",37,0,2
53994496,0,52,0,5,0,"4+","Entertainment",37,0,1
22038528,1.99,13,3,3.5,4.5,"4+","Music",37,2,1
52854784,0,1200,223,4.5,4.5,"4+","Entertainment",37,0,15
774950912,6.99,88,88,4,4,"9+","Games",24,5,3
600216576,6.99,55,55,3,3,"9+","Games",24,5,4
1029378048,6.99,47,47,4,4,"9+","Games",37,5,4
1188780032,6.99,256,256,5,5,"9+","Games",38,5,4
49651712,1.99,97,50,4,4.5,"12+","Games",40,1,1
81681408,0,0,0,0,0,"12+","Lifestyle",37,0,2
96366592,2.99,2,2,5,5,"4+","Education",40,5,2
14437376,1.99,31,0,2.5,0,"4+","Lifestyle",37,5,1
7753728,0,2,2,3,3,"4+","Games",38,0,3
2671616,0,513,224,4,4,"4+","Lifestyle",37,0,1
232179712,0,49,20,3,3.5,"9+","Games",40,5,1
119801856,0,913,589,4.5,4.5,"4+","Games",37,5,33
36380672,0,21,0,4,0,"12+","Entertainment",37,5,1
52287488,0,0,0,0,0,"17+","Finance",38,5,1
35565568,0,0,0,0,0,"17+","Social Networking",37,0,1
97662976,0,9,2,4,3.5,"4+","Games",38,5,7
103757824,0,667,667,4,4,"4+","Games",38,5,1
101370880,0,470,284,4.5,4.5,"4+","Games",37,5,1
100264960,0,191,135,4.5,4.5,"9+","Games",37,5,2
22881280,1.99,0,0,0,0,"4+","Education",37,0,31
97558528,0,55,55,4,4,"4+","Games",43,5,1
8912896,0,0,0,0,0,"12+","Games",38,0,1
133085184,2.99,186,71,4.5,4.5,"4+","Education",38,5,18
16808960,0,0,0,0,0,"9+","Book",38,0,1
31361024,6.99,16,16,3.5,3.5,"4+","Entertainment",37,0,32
13533184,1.99,856,409,3,3.5,"9+","Entertainment",38,4,1
25456640,1.99,21,6,1.5,1,"4+","Lifestyle",38,5,1
99209216,0,58,3,4,4.5,"4+","Games",38,5,1
91468800,0,0,0,0,0,"12+","Games",37,2,2
804577280,0,1380,52,4.5,3.5,"12+","Games",40,5,1
59152384,0,0,0,0,0,"4+","Book",40,0,1
446949376,0,1091,28,4,4,"12+","Games",37,4,2
30568448,0.99,70,2,2,3,"17+","Utilities",37,5,1
35203072,0.99,0,0,0,0,"12+","Utilities",37,5,1
15863808,0,1173,126,4.5,4.5,"4+","Games",43,2,1
137094144,0.99,0,0,0,0,"17+","Games",38,4,1
144084992,0,17865,911,4.5,4.5,"4+","Games",37,5,7
28930048,0.99,0,0,0,0,"4+","Games",37,0,13
28693504,0,72,15,3,3.5,"4+","Games",37,4,1
451740672,0,387,0,4.5,0,"4+","Games",38,5,1
8167424,0.99,0,0,0,0,"4+","Sports",38,0,2
213266432,0,1523,158,4.5,4.5,"4+","Games",38,5,16
100245504,0,0,0,0,0,"4+","Games",40,3,1
129368064,0.99,166,154,5,5,"9+","Games",40,5,1
18264064,0,0,0,0,0,"4+","Book",37,0,1
176114688,0,475,6,4.5,4.5,"12+","Games",37,5,8
268592128,3.99,21,7,5,4.5,"17+","Games",40,0,1
147131392,0,0,0,0,0,"12+","Games",40,4,1
20305920,5.99,15,0,5,0,"4+","Music",37,3,2
480781312,2.99,0,0,0,0,"4+","Games",35,5,13
91393024,0,239,129,4,4,"12+","Games",40,5,1
140281856,0,1799,267,4,4.5,"4+","Photo & Video",37,4,11
191639552,0.99,732,36,4,4.5,"4+","Games",38,5,1
36849664,0,4544,2534,4.5,4.5,"9+","Games",40,2,1
165801984,0,39,39,4,4,"4+","Games",40,5,13
77432832,0,15,0,4.5,0,"4+","Education",24,3,1
39368704,0,0,0,0,0,"17+","Social Networking",37,0,1
12906496,0,0,0,0,0,"17+","Social Networking",37,0,1
57197568,0,0,0,0,0,"4+","Games",38,1,1
12660736,0.99,12,5,2,2,"4+","Games",37,5,1
88228864,2.99,106,40,4,4,"12+","Games",37,5,1
114199552,1.99,9752,5730,4.5,4.5,"4+","Games",38,4,10
110781440,0,109,21,4,4,"4+","Games",40,5,1
1012736,1.99,0,0,0,0,"4+","Productivity",25,2,1
108666880,0,33698,543,4.5,4.5,"12+","Games",38,5,1
111140864,0,122,20,3.5,3.5,"9+","Games",38,5,5
284124160,0,2088,299,4.5,5,"9+","Games",37,4,1
199214080,0,1,1,1,1,"17+","Games",40,5,1
720732160,0.99,23,0,3,0,"12+","Games",40,5,1
147336192,0,138,4,4.5,3.5,"4+","Games",38,5,16
2689024,1.99,1,1,4,4,"4+","Photo & Video",37,0,2
100721664,0,37,0,4,0,"4+","Games",40,5,2
63964160,2.99,111,63,5,5,"12+","Games",38,5,1
9359360,1.99,1802,237,4,4,"4+","Entertainment",37,3,1
49196032,0.99,1,1,5,5,"4+","Education",37,0,1
150966272,0,273,85,4.5,4,"4+","Games",37,5,3
35464192,0,0,0,0,0,"4+","Games",38,5,1
43641856,0,0,0,0,0,"4+","Games",38,5,1
26762240,1.99,10,1,4.5,2,"4+","Navigation",37,5,3
153460736,0.99,49,37,4.5,4.5,"4+","Photo & Video",37,5,10
572466176,0,34,2,3.5,5,"4+","Education",37,5,1
13064192,0,0,0,0,0,"4+","Games",38,5,2
105975808,1.99,23,5,3.5,3,"4+","Games",40,4,1
351562752,0,10263,287,4.5,4.5,"9+","Games",38,5,18
13881344,0,0,0,0,0,"17+","Entertainment",38,0,1
248603648,0,378,8,4.5,5,"4+","Games",37,5,1
68615168,0,18,5,4.5,5,"4+","Games",35,5,11
87786496,0,53,3,4,3.5,"4+","Games",40,5,2
272375808,2.99,30,30,4,4,"4+","Education",40,5,6
151349248,0,0,0,0,0,"4+","Games",40,5,1
54550528,1.99,684,684,3,3,"4+","Utilities",37,0,1
108940288,1.99,34,0,3.5,0,"4+","Games",40,5,1
714358784,0,2265,81,4,4,"4+","Entertainment",38,5,9
26583040,0.99,0,0,0,0,"4+","Games",43,4,3
348491776,3.99,346,196,4,4,"12+","Games",40,5,8
1866697728,3.99,46,46,5,5,"12+","Games",40,5,1
59819008,4.99,0,0,0,0,"4+","Health & Fitness",40,5,1
512804864,0,796,796,4,4,"4+","Entertainment",38,5,9
284321792,0,468,123,4,4,"4+","Games",38,5,1
71281664,0,27,3,4,3.5,"9+","Games",40,5,3
48844800,0,0,0,0,0,"17+","Entertainment",40,0,1
261696512,2.99,10,4,2,1.5,"17+","Education",38,5,1
328126464,0.99,3,3,5,5,"12+","Games",38,5,5
36721664,0.99,0,0,0,0,"4+","Sports",37,0,2
590484480,4.99,524,76,4.5,4.5,"12+","Games",25,5,10
17868800,0,0,0,0,0,"4+","Lifestyle",38,0,1
134116352,0,62,1,3.5,5,"4+","Games",37,5,1
184811520,4.99,67,21,4.5,4.5,"9+","Games",38,5,1
61330432,0,364,0,4,0,"4+","Shopping",37,0,1
150571008,0,8402,1277,4.5,4.5,"12+","Games",38,5,7
54424576,0,0,0,0,0,"4+","Finance",37,0,3
35018752,0,0,0,0,0,"12+","Games",37,5,1
33677312,0,397,18,4,2,"12+","Health & Fitness",37,0,1
107478016,0,2163,18,4.5,4.5,"4+","Games",37,5,11
168027136,0,0,0,0,0,"9+","Games",40,5,2
132649984,0,1878,17,4.5,5,"12+","Games",38,5,8
58110976,0,70,4,3.5,4,"4+","Games",38,4,1
71487488,0,0,0,0,0,"4+","Catalogs",37,5,2
161188864,3.99,447,202,4.5,4.5,"4+","Games",37,5,6
58309632,4.99,80,80,5,5,"12+","Games",38,5,1
128888832,0,737,197,4.5,4.5,"4+","Games",40,5,9
160321536,0,24507,1198,4.5,4.5,"4+","Games",38,5,16
109119488,0,1771,22,4.5,5,"9+","Games",37,5,16
60965888,0,59,59,4,4,"4+","Games",40,4,1
75829248,2.99,184,38,4.5,4.5,"4+","Health & Fitness",37,5,2
208391168,0,3207,911,4.5,4.5,"9+","Games",38,5,1
143629312,2.99,62,20,4,4,"4+","Education",40,5,17
198155264,0,4910,8,4.5,4.5,"9+","Games",37,5,22
267543552,0,402,31,4.5,4.5,"4+","Games",37,5,1
320579584,0,653,569,4,4,"4+","Games",38,5,1
196047872,2.99,25,0,5,0,"4+","Education",37,5,1
521508864,0,5111,354,4.5,4.5,"12+","Games",38,5,1
1016400896,4.99,602,602,4,4,"9+","Games",37,5,1
106405888,0,497,497,4.5,4.5,"12+","Games",43,5,1
69463040,0,282,2,4.5,5,"4+","Games",40,5,2
15011840,0,0,0,0,0,"17+","Social Networking",37,0,1
112008192,0,23965,299,4,4.5,"4+","Social Networking",37,5,9
16487424,0,0,0,0,0,"12+","Games",38,5,2
21905408,0,0,0,0,0,"4+","Finance",38,0,2
45742080,0,0,0,0,0,"17+","Finance",38,4,0
45746176,0,0,0,0,0,"17+","Finance",38,4,0
58401792,1.99,98,95,4.5,4.5,"4+","Health & Fitness",37,3,23
37151744,0,169,1,3,5,"4+","Games",38,5,11
12675072,0,329,1,3,2,"4+","Music",37,4,1
230596608,0,2129,53,4.5,4,"4+","Games",37,5,1
433164288,0,495,32,3.5,3.5,"12+","Games",40,4,1
1192589312,6.99,184,184,4.5,4.5,"9+","Games",38,5,5
101526528,0,1784,294,4.5,4.5,"9+","Games",38,1,1
896477184,6.99,52,52,4.5,4.5,"9+","Games",38,5,4
188443648,4.99,58,13,4.5,4.5,"4+","Games",37,4,1
111337472,1.99,3,3,3.5,3.5,"9+","Games",37,5,1
72083456,0,7,3,4,4.5,"4+","Games",40,5,2
17246208,0,0,0,0,0,"4+","Games",38,5,2
424565760,0,0,0,0,0,"4+","Games",37,5,3
18540544,0,240,53,3,3,"4+","Social Networking",37,0,1
36356096,1.99,54,3,3,5,"4+","Utilities",37,0,2
5177344,0,0,0,0,0,"4+","Navigation",40,5,1
34062336,1.99,1560,161,4.5,4,"4+","Utilities",37,3,26
63365120,0.99,15,15,4.5,4.5,"9+","Games",43,0,1
59183104,0,455,429,4,4,"4+","Games",38,5,1
972818432,6.99,44,44,4,4,"9+","Games",38,5,4
117741568,0,17436,429,4.5,4.5,"12+","Games",37,5,1
2912787456,14.99,0,0,0,0,"17+","Games",40,1,1
52270080,0,0,0,0,0,"17+","Games",40,0,1
289332224,0,239,97,4,4,"9+","Games",38,5,1
14449664,0,0,0,0,0,"4+","Book",40,0,1
128454656,0,28,0,4,0,"17+","Entertainment",37,4,1
821411840,0,115,46,4,4.5,"9+","Games",38,5,1
26404864,0.99,47,9,4,5,"4+","Lifestyle",37,1,1
43022336,0,0,0,0,0,"4+","Photo & Video",37,5,14
102383616,0,8742,36,4.5,4,"9+","Games",38,5,1
336269312,2.99,127,13,4,4.5,"4+","Entertainment",37,4,1
224098304,0.99,13,5,4,3.5,"4+","Games",25,0,1
20433920,0,0,0,0,0,"4+","Games",38,5,2
95727616,0,3,3,5,5,"4+","Games",38,5,1
43498496,0,0,0,0,0,"4+","Games",38,3,2
390078464,0,0,0,0,0,"9+","Games",37,5,3
27655168,0,0,0,0,0,"4+","Navigation",37,2,1
229864448,0,1052,1052,5,5,"4+","Games",38,5,1
202067968,1.99,3,3,2.5,2.5,"9+","Games",38,5,8
109820928,1.99,1246,936,4,4.5,"4+","Games",40,5,1
113985536,2.99,346,6,4,4,"4+","Games",37,5,1
53233664,1.99,34,19,2,1.5,"4+","Entertainment",37,1,1
27535360,0,83,1,3.5,2,"4+","Education",37,0,1
114213888,0,989,21,4,4.5,"4+","Games",37,5,14
33746944,0,57,57,4.5,4.5,"4+","Games",38,5,1
386340864,3.99,93,27,3.5,2.5,"4+","Entertainment",38,5,3
88105984,0,2196,98,4.5,5,"4+","Games",37,5,1
293660672,0,26685,1961,4.5,4.5,"4+","Games",37,5,1
396023808,1.99,40,40,4.5,4.5,"4+","Games",38,5,1
132141056,0,300,162,4,4,"4+","Games",40,5,1
90843136,1.99,362,362,1,1,"4+","Entertainment",37,3,1
29589504,0,3,3,4.5,4.5,"4+","Games",40,5,1
119186432,0,0,0,0,0,"17+","Photo & Video",37,5,0
71929856,0,0,0,0,0,"9+","Games",40,0,1
67060736,0,0,0,0,0,"4+","Games",40,3,1
172889088,0,74,74,4,4,"4+","Games",38,5,23
40430592,0,463,5,3,2,"17+","Social Networking",38,0,17
192272384,0,3148,330,4.5,4.5,"4+","Games",40,3,1
37438464,0.99,119,20,4.5,5,"4+","Games",37,5,30
38044672,0,62,7,3.5,4.5,"4+","Entertainment",37,0,1
934126592,6.99,91,91,4,4,"9+","Games",38,5,5
74776576,0,96,96,4.5,4.5,"4+","Games",38,5,1
79084544,0,0,0,0,0,"17+","Games",38,0,1
110692352,0,1714,33,4.5,4.5,"4+","Games",37,5,2
178900992,0,0,0,0,0,"9+","Games",37,3,1
113678336,0,266,171,3.5,4,"4+","Games",38,0,1
35696640,0,133,133,3.5,3.5,"4+","Games",40,5,1
83778560,0,17,0,4.5,0,"4+","Games",40,5,2
150532096,0,4577,14,4.5,4.5,"4+","Games",38,5,1
51880960,0,239,24,4,4.5,"12+","Entertainment",37,5,1
45088768,0,1267,16,4,3.5,"12+","News",37,0,1
366301184,0,525,234,4,4,"4+","Games",38,5,1
66155520,0,170,65,3.5,4,"4+","Games",37,5,1
154455040,0,316,133,4,4.5,"4+","Games",38,5,1
116008960,0,85,1,4,5,"9+","Games",37,5,8
61712384,0,17,0,4.5,0,"4+","Education",37,5,11
134692864,0,135,135,4,4,"4+","Games",43,5,1
43731968,0,0,0,0,0,"17+","Book",37,0,1
44275712,0,144,4,3.5,2.5,"4+","Photo & Video",37,0,21
63624192,0,62,1,3,2,"4+","Games",38,4,1
102461440,0.99,167,80,4,4,"9+","Games",43,5,1
285985792,2.99,33,5,4,5,"4+","Education",38,5,58
601800704,0,5196,357,4.5,4,"12+","Music",38,5,1
150823936,0,158,6,4.5,4.5,"9+","Games",38,5,1
1180584960,6.99,52,52,4.5,4.5,"9+","Games",37,5,5
28363776,0,691,12,4,4.5,"4+","Games",37,0,1
97852416,0,420,15,3.5,3.5,"4+","Social Networking",37,0,21
18913280,0,0,0,0,0,"4+","Book",38,3,1
41119744,0,0,0,0,0,"4+","Games",38,0,1
121710592,0,0,0,0,0,"4+","Games",38,4,2
108988416,4.99,0,0,0,0,"4+","Games",38,5,1
134299648,0,0,0,0,0,"17+","Games",38,0,2
30192640,0,0,0,0,0,"17+","Games",40,4,1
295357440,0,105,19,3,4,"17+","Games",40,5,1
512762880,0.99,354,354,4.5,4.5,"12+","Games",38,5,1
2033625088,6.99,46,46,4.5,4.5,"9+","Games",24,5,4
162561024,0,2181,198,4,4,"4+","Games",38,5,1
45170688,0,86,86,4,4,"4+","Games",43,5,16
15624192,0,0,0,0,0,"4+","Games",38,5,2
13523968,0,0,0,0,0,"4+","Games",38,5,2
111960064,0,342,165,4,4.5,"4+","Games",37,5,20
185580544,4.99,65,3,4.5,4.5,"4+","Games",38,5,4
438854656,0.99,69,13,2.5,3,"4+","Games",38,5,1
60169216,0,25,2,4,3,"4+","News",38,0,3
435667968,0.99,0,0,0,0,"4+","Games",37,0,1
117302272,0,66,2,3.5,1.5,"4+","Games",38,5,1
2147328,1.99,117,5,2,3.5,"9+","Lifestyle",37,0,6
26032128,2.99,148,1,4,5,"4+","Social Networking",24,5,7
18200576,3.99,28,23,3.5,3.5,"4+","Education",37,0,1
92122112,0,3213,372,4,3.5,"4+","Utilities",37,0,1
32579584,0,5004,1883,4.5,4.5,"4+","Music",37,3,1
70197248,2.99,69,37,4,4,"12+","Games",43,5,1
102511616,1.99,26,26,4.5,4.5,"4+","Games",40,5,11
26862592,1.99,233,11,1.5,1.5,"4+","Entertainment",37,0,1
22475776,0,0,0,0,0,"4+","Games",40,5,2
118202368,0,0,0,0,0,"17+","Games",37,0,1
50578432,0,44237,1219,4.5,5,"4+","Games",37,5,1
4947968,0,0,0,0,0,"17+","Entertainment",37,2,31
230511616,0,228,228,4.5,4.5,"4+","Games",38,5,1
175391744,0,304,71,4,4,"4+","Games",38,5,23
386605056,0,85,4,4,4,"12+","Games",38,5,9
78748672,0,702,396,4.5,4.5,"4+","Games",38,5,1
19781632,0,0,0,0,0,"4+","Finance",38,0,2
173197312,0,3687,31,5,4.5,"4+","Games",38,5,30
20189184,7.99,17,9,2.5,2,"4+","Photo & Video",37,5,1
44669952,0,0,0,0,0,"17+","Social Networking",37,0,2
108917760,0,28187,38,4.5,4,"12+","Games",40,5,1
89943040,0,18,18,3.5,3.5,"4+","Games",40,5,1
65764352,0,40,40,3.5,3.5,"4+","Games",40,5,1
237266944,0,432,1,4.5,5,"12+","Games",37,5,1
313783296,1.99,11,11,4,4,"4+","Games",38,5,1
66310144,0,2198,41,2,1.5,"4+","Games",40,3,1
68079616,0,56054,2972,4.5,4.5,"4+","Games",37,5,1
29717504,0,154,1,2.5,2,"4+","Food & Drink",37,0,1
67985408,2.99,37,8,4,4.5,"4+","Games",37,5,10
209218560,0,0,0,0,0,"12+","Games",40,5,1
184539136,0,7868,158,3.5,4,"4+","Games",38,5,2
400217088,3.99,0,0,0,0,"4+","Education",40,5,1
95689728,0,144,44,4,4,"4+","Games",38,5,11
17545216,1.99,5,0,1.5,0,"4+","Photo & Video",37,0,1
775102464,0,1872,127,4,4,"9+","Games",40,5,1
904699904,4.99,303,134,3,3,"17+","Games",38,5,1
110882816,0,47,22,2.5,3,"9+","Games",38,5,1
13538304,0,0,0,0,0,"4+","Entertainment",37,0,2
506650624,0,447,1,4.5,5,"12+","Games",37,5,7
9348096,0,8157,6871,4.5,4.5,"4+","Games",40,5,1
515490816,0,571,35,4,4,"12+","Games",37,5,1
167136256,0,219,5,4.5,4,"9+","Games",38,5,12
69006336,1.99,764,22,5,4.5,"4+","Food & Drink",37,5,1
1151292416,6.99,134,62,4.5,4,"9+","Games",37,5,5
34074624,0,791,257,4.5,4.5,"4+","Games",38,2,1
1286004736,6.99,53,53,4,4,"9+","Games",37,5,5
783089664,6.99,57,57,4,4,"9+","Games",37,5,5
73467904,0,0,0,0,0,"4+","Book",37,3,1
138480640,0,13,7,5,4.5,"12+","Games",37,4,2
59842560,0,226,12,4.5,4.5,"4+","Games",40,5,1
162522112,0,3065,47,4.5,4.5,"4+","Games",37,5,12
1043179520,6.99,115,115,4.5,4.5,"9+","Games",24,5,4
98591744,3.99,13,6,3.5,3,"4+","Education",37,5,6
890288128,6.99,57,1,3.5,2,"9+","Games",38,5,5
117997568,4.99,1396,11,4.5,5,"12+","Photo & Video",37,5,12
46349312,0,140,140,4.5,4.5,"9+","Games",43,5,1
761393152,2.99,23,23,3,3,"12+","Games",40,5,1
17540096,0,0,0,0,0,"4+","Finance",38,0,2
163494912,2.99,38,38,4,4,"12+","Games",40,5,1
150849536,0.99,21,8,3.5,4,"9+","Games",37,4,1
38983680,0,8558,459,5,4.5,"4+","Shopping",37,4,4
88905728,0,108,12,4,4,"4+","Games",38,5,3
165396480,0,0,0,0,0,"9+","Games",40,0,1
294095872,0,236,10,4,4.5,"4+","Games",38,5,11
151495680,0,225,52,4,4,"4+","Games",38,5,21
12062720,49.99,207,36,4.5,5,"4+","Business",37,2,1
17957888,0,0,0,0,0,"4+","Entertainment",37,5,1
64642048,0,107,12,3,4,"9+","Games",40,5,1
282439680,1.99,5,1,4,5,"12+","Games",38,5,1
83113984,3.99,244,163,4,4.5,"4+","Photo & Video",25,3,9
1543919616,6.99,71,71,4,4,"9+","Games",24,5,5
115195904,0,69368,28389,4.5,4.5,"4+","Games",40,5,1
15362048,0,30,10,2.5,4,"17+","Sports",37,0,1
165141504,0,14,10,3,3.5,"9+","Games",40,5,3
248061952,0,1,1,5,5,"17+","Social Networking",37,4,2
74121216,0,0,0,0,0,"9+","Games",38,5,2
38322176,0,1,1,4,4,"17+","Book",37,5,1
19578880,0,0,0,0,0,"4+","Games",38,5,2
15789056,0,0,0,0,0,"4+","Games",38,5,2
98841600,0,0,0,0,0,"4+","Games",38,5,7
172044288,0,59,22,4,4,"4+","Games",38,5,23
402762752,0,2778,472,4.5,4.5,"4+","Games",37,5,7
471601152,0,1079,35,4.5,4,"4+","Entertainment",38,5,9
34369536,1.99,63,12,1.5,1.5,"4+","Games",38,3,1
125418496,0,779,161,4,4,"4+","Games",38,5,12
157441024,2.99,158,70,4.5,4.5,"4+","Education",37,5,1
539533312,0,151,96,3.5,4.5,"4+","Games",25,5,1
358231040,0,18141,255,4.5,4.5,"17+","Games",38,5,1
73730048,0,0,0,0,0,"9+","Book",38,5,1
73891840,0,708,23,4.5,4,"4+","Lifestyle",37,0,11
43370496,0,0,0,0,0,"17+","Games",38,0,1
194174976,4.99,22,3,4.5,4.5,"4+","Games",38,5,1
111543296,0,1087,1087,4,4,"9+","Games",40,5,1
361667584,4.99,59,4,3,4,"4+","Education",24,5,1
361182208,2.99,15,0,1.5,0,"4+","Education",38,0,1
190241792,1.99,19,15,4.5,4.5,"4+","Games",37,5,1
101236736,0,128,28,4,4,"4+","Games",38,5,1
122281984,0,4226,1031,4.5,4.5,"4+","Games",40,5,1
123773952,0,15290,523,4.5,4.5,"9+","Games",38,5,12
45325312,0,0,0,0,0,"4+","Games",38,4,1
83026944,0,0,0,0,0,"12+","Entertainment",40,0,1
221317120,0,253,209,4,4,"4+","Games",38,5,1
118456320,0,4222,318,4.5,4.5,"12+","Games",37,5,10
55794688,0,329,40,3,3.5,"4+","Travel",37,0,1
1121930240,6.99,82,7,4,4.5,"9+","Games",37,5,4
89832448,0,228,97,4.5,4,"4+","Games",40,4,1
1254215680,6.99,83,83,3,3,"9+","Games",24,5,3
17954816,0.99,17,17,3,3,"4+","Entertainment",38,0,1
97818624,1.99,452,452,3.5,3.5,"4+","Utilities",37,0,1
199159808,0,0,0,0,0,"12+","Games",40,0,1
133673984,4.99,0,0,0,0,"9+","Health & Fitness",38,5,1
29508608,0,0,0,0,0,"4+","Games",40,3,2
66203648,0,1187,108,4,4.5,"4+","Games",37,5,1
69035008,0,0,0,0,0,"12+","Games",38,0,1
375656448,1.99,2869,277,4.5,4.5,"4+","Games",37,5,1
1030500352,6.99,34,34,3.5,3.5,"9+","Games",24,5,3
1217041408,6.99,86,10,3,4,"9+","Games",24,5,3
48333824,0.99,18,11,3.5,3,"17+","Entertainment",37,4,1
109873152,2.99,70,3,4,4,"4+","Health & Fitness",37,4,6
36832256,0,2,2,5,5,"4+","Games",38,0,2
487715840,0,0,0,0,0,"12+","Games",38,0,1
21757952,0,0,0,0,0,"17+","Games",37,0,1
32445440,1.99,917,16,4.5,4.5,"4+","Entertainment",37,2,26
195170304,2.99,119,89,4.5,4.5,"4+","Games",40,5,1
24210432,5.99,0,0,0,0,"12+","Education",37,5,1
24169472,5.99,0,0,0,0,"12+","Education",37,5,1
53506048,2.99,96,38,4.5,4.5,"4+","Games",38,5,10
61099008,1.99,76,22,3.5,2.5,"4+","Utilities",37,0,1
192502784,0,332,75,4.5,4.5,"4+","Games",38,5,1
1317195776,6.99,69,15,4.5,5,"9+","Games",37,5,5
92748800,0,87,63,3.5,3.5,"4+","Games",40,4,1
54568960,0,166,4,4.5,5,"4+","Games",37,5,4
437022720,0,123,77,3.5,4,"4+","Education",24,5,1
68709376,0,36,8,4,4,"4+","Health & Fitness",37,5,1
9922560,0.99,22,1,5,5,"12+","Entertainment",37,4,1
10045440,1.99,40,11,3,2.5,"4+","Entertainment",37,4,1
11343872,1.99,914,64,5,4,"9+","Entertainment",37,5,1
272344064,0,554,521,4.5,4.5,"9+","Games",37,5,1
33801216,1.99,2419,588,4.5,4.5,"4+","Entertainment",37,3,26
54652928,0,1313,223,4.5,4.5,"12+","Social Networking",37,0,1
259914752,0,171,48,4.5,4.5,"17+","Games",37,5,1
155712512,0,34,0,4.5,0,"4+","Education",37,5,1
391116800,0,13300,436,4.5,4.5,"4+","Games",37,5,1
83909632,0,0,0,0,0,"9+","Games",37,0,2
125476864,0,42,0,4.5,0,"4+","Games",40,5,1
534096896,4.99,24,24,3.5,3.5,"12+","Games",38,5,6
58943488,0,0,0,0,0,"17+","Entertainment",37,0,2
8185856,2.99,56,6,3.5,2.5,"4+","Games",40,3,2
196566016,0,3763,46,4.5,4.5,"4+","Games",37,5,1
113096704,0,110,0,4,0,"4+","Games",25,5,9
224086016,3.99,45,3,4.5,4,"4+","Games",38,5,1
356268032,17.99,58,18,4,4,"12+","Games",38,5,1
112320512,0,50,16,4,3.5,"4+","Games",37,3,8
237879296,0.99,0,0,0,0,"4+","Games",38,5,1
7939072,0.99,6,0,3,0,"4+","Entertainment",37,0,4
151777280,0,58,10,2.5,2.5,"4+","Games",38,5,1
406969344,2.99,138,86,4,4,"4+","Entertainment",38,5,1
30263296,0.99,8,8,2.5,2.5,"4+","Games",43,5,22
5267456,5.99,17,3,4.5,4.5,"4+","Music",24,5,1
88837120,0,18358,2426,4.5,4.5,"4+","Games",37,5,1
85052416,4.99,0,0,0,0,"4+","Education",37,5,2
90331136,1.99,6,3,5,5,"4+","Games",40,5,1
173859840,0,0,0,0,0,"4+","Games",38,4,5
19379200,0,339,11,4.5,4.5,"12+","Entertainment",37,5,14
835548160,0,2533,174,4.5,4.5,"17+","Games",37,5,1
29959168,1.99,22,22,4.5,4.5,"4+","Games",43,4,1
213704704,0,766,320,4.5,4.5,"4+","Games",40,5,1
132981760,1.99,19,10,5,5,"4+","Games",37,5,7
203485184,0,205,170,4,4,"4+","Games",38,5,1
65435648,2.99,17,2,5,5,"4+","Games",37,4,1
997171200,0,4283,332,3.5,4,"12+","Games",38,5,10
185370624,1.99,17,0,5,0,"4+","Education",37,5,1
93931520,1.99,4580,2868,4.5,4.5,"4+","Games",38,5,1
79834112,0,84,23,3.5,4,"4+","Games",37,5,1
191580160,0,3326,25,4,3.5,"9+","Games",40,5,33
213086208,0,0,0,0,0,"12+","Games",40,5,0
831783936,0,0,0,0,0,"12+","Games",40,5,1
79053824,0,14,3,4,2.5,"4+","Games",38,4,1
143863808,0,4145,18,3.5,4,"12+","Social Networking",37,0,21
218329088,0,18,18,4,4,"4+","Games",40,5,1
32340992,2.99,66,0,4,0,"4+","Games",37,1,9
1180269568,4.99,247,33,4.5,4.5,"12+","Games",37,5,11
248681472,0,1759,87,4.5,4.5,"9+","Games",37,5,1
617468928,0,164,20,3.5,3.5,"4+","Entertainment",37,5,1
377589760,5.99,1232,152,4.5,5,"12+","Games",37,5,1
955086848,0,4074,45,4.5,3.5,"12+","Games",38,5,17
47260672,0,1,1,5,5,"4+","Games",40,0,2
138152960,0,1202,13,4.5,4,"4+","Games",40,5,2
46030848,0,472,66,4.5,4,"4+","Games",40,5,1
85823488,0,0,0,0,0,"4+","Games",40,4,2
6600704,0,0,0,0,0,"4+","Games",40,4,2
21790720,0,0,0,0,0,"4+","Games",40,5,1
48455680,0,0,0,0,0,"4+","Games",38,4,3
77443072,0,4275,69,4.5,4.5,"4+","Games",38,5,5
68177920,0,20,3,5,5,"4+","Games",38,5,2
42312704,0.99,0,0,0,0,"17+","Food & Drink",40,5,1
16080896,0,0,0,0,0,"4+","Book",40,0,1
113942528,0,663,192,4.5,4.5,"12+","Games",37,5,1
96123904,0,5,5,4,4,"12+","Games",40,4,1
713567232,2.99,33,33,4,4,"12+","Games",40,5,1
